filename,label
audio_804.wav,2.074344087476675
audio_1028.wav,2.094709885302139
audio_865.wav,2.0772103743950066
audio_774.wav,2.2160773110816354
audio_1138.wav,2.214478254908848
audio_278.wav,2.343425472128648
audio_1212.wav,2.235993132310133
audio_178.wav,2.22002468683816
audio_542.wav,2.1887683049933364
audio_248.wav,2.1219651183832746
audio_872.wav,2.1714754776068093
audio_954.wav,2.0511818688507675
audio_853.wav,2.2567932958316024
audio_171.wav,2.207152132887438
audio_922.wav,2.2445436123534326
audio_915.wav,2.223475626630916
audio_1220.wav,2.3201535912452687
audio_1225.wav,2.1822591768381314
audio_903.wav,2.1454573508450525
audio_748.wav,2.1405807636734635
audio_284.wav,2.265064544306523
audio_200.wav,2.2195288013178045
audio_1255.wav,2.328287748387677
audio_1246.wav,2.2415782362513235
audio_1102.wav,2.167883532983303
audio_1300.wav,2.163006574743244
audio_80.wav,2.247647330506773
audio_1041.wav,2.351324140089997
audio_256.wav,2.37767569577753
audio_328.wav,2.261152586457089
audio_301.wav,2.3755174909410472
audio_938.wav,2.204617046376106
audio_1055.wav,2.2725134774554845
audio_664.wav,2.21784574324554
audio_89.wav,2.3572415092190133
audio_407.wav,2.1707710682197514
audio_1025.wav,2.3490517453218955
audio_72.wav,2.297907968847552
audio_1316.wav,2.2499152572367835
audio_661.wav,2.266668182916966
audio_822.wav,2.451992647584882
audio_956.wav,2.168026625017912
audio_1329.wav,2.3045122964503797
audio_1218.wav,2.296870490691287
audio_1286.wav,2.304127448096392
audio_1166.wav,2.2640065007533345
audio_1231.wav,2.3835806100761783
audio_501.wav,2.3753805600505205
audio_188.wav,2.5688360340287772
audio_746.wav,2.5285794223251323
audio_218.wav,2.8719351861822866
audio_168.wav,3.1182286579338068
audio_689.wav,3.0461130754450014
audio_234.wav,3.0836303588454013
audio_670.wav,3.127450766314778
audio_241.wav,3.2025390950845716
audio_1226.wav,3.05207714467578
audio_47.wav,3.2540302574275413
audio_220.wav,3.0506955326422855
audio_548.wav,3.052343386046175
audio_674.wav,3.1837955811387766
audio_450.wav,2.969487845019612
audio_1326.wav,3.157653040774788
audio_128.wav,3.1365407977947535
audio_430.wav,3.274153312903256
audio_376.wav,3.0060141743102293
audio_502.wav,3.109097287688718
audio_67.wav,3.0669085041715296
audio_1134.wav,3.0903662231757747
audio_33.wav,3.227783267711056
audio_817.wav,2.949733817132836
audio_780.wav,3.109813632707013
audio_309.wav,3.146928581303019
audio_1039.wav,3.1596847655028406
audio_765.wav,3.05226454084678
audio_353.wav,3.2204064746564764
audio_940.wav,3.1668019379124
audio_1258.wav,3.1251957723134836
audio_1170.wav,3.3047245514807937
audio_1011.wav,3.194021190522369
audio_769.wav,3.126783845481469
audio_324.wav,3.175993567647518
audio_599.wav,3.1553436474328733
audio_828.wav,3.1784696092529217
audio_1294.wav,3.198197753368989
audio_585.wav,3.247102255617167
audio_904.wav,3.2074579405939208
audio_1291.wav,3.2788870119633238
audio_902.wav,3.125234994028299
audio_529.wav,3.27410641830294
audio_1006.wav,3.33504190474312
audio_827.wav,3.2341231781775686
audio_909.wav,3.3416708241471675
audio_947.wav,3.3590509347870054
audio_952.wav,3.229965351138946
audio_647.wav,3.3250148895151663
audio_841.wav,3.663278993838386
audio_261.wav,4.016602700198494
audio_14.wav,4.020848669488115
audio_681.wav,4.110242921205922
audio_818.wav,3.995439154247361
audio_1046.wav,4.1180053915021615
audio_976.wav,4.1446203698801725
audio_714.wav,4.074100203320608
audio_1207.wav,4.01241721252385
audio_1217.wav,4.072419380209674
audio_27.wav,4.004440517506491
audio_1131.wav,4.082728971474725
audio_682.wav,4.170967955531492
audio_1059.wav,4.10995880128509
audio_846.wav,4.066712708006738
audio_988.wav,4.224407723497625
audio_34.wav,4.095067941263761
audio_1186.wav,4.21736479014598
audio_1142.wav,4.126467137410738
audio_257.wav,4.206005950626152
audio_1092.wav,4.204241846142071
audio_117.wav,4.198923418127514
audio_744.wav,4.067485724130777
audio_449.wav,4.083532123117622
audio_1270.wav,4.151354523945574
audio_935.wav,4.112927951468833
audio_858.wav,4.079203514898438
audio_686.wav,4.061628761299689
audio_929.wav,4.223039284551377
audio_41.wav,4.295208773932458
audio_483.wav,4.088471724297656
audio_530.wav,4.240761988889749
audio_1158.wav,4.360858804243424
audio_130.wav,4.274978330166271
audio_962.wav,4.163269127847024
audio_505.wav,4.262604196939626
audio_966.wav,4.251321549625998
audio_989.wav,4.263779301065958
audio_464.wav,4.295792674042247
audio_1165.wav,4.291771476904409
audio_1200.wav,4.111331999691065
audio_554.wav,4.232819425272232
audio_481.wav,4.286523541137261
audio_245.wav,4.1771771245314095
audio_453.wav,4.242764602977956
audio_1099.wav,4.214136678285146
audio_327.wav,4.278822763238146
audio_854.wav,4.160849383938415
audio_13.wav,4.251332375066202
audio_358.wav,4.234567433257297
audio_1104.wav,4.14114498485797
audio_236.wav,4.272368124976715
audio_373.wav,4.205461340229956
audio_701.wav,4.245496234527898
audio_612.wav,4.2379161128966905
audio_161.wav,4.283138665356193
audio_472.wav,4.38763581816625
audio_967.wav,4.202868467676143
audio_267.wav,4.306480646398992
audio_709.wav,4.070365108989889
audio_534.wav,4.210806357665832
audio_298.wav,4.282936098486565
audio_995.wav,4.1183240935205285
audio_24.wav,4.261970649287044
audio_1163.wav,4.268570587504224
audio_855.wav,4.090186041503301
audio_652.wav,4.304279843223491
audio_1069.wav,4.289952038017644
audio_415.wav,4.303011050438253
audio_1090.wav,4.243902054944077
audio_766.wav,4.2211698134765925
audio_568.wav,4.367951933382097
audio_885.wav,4.251337711492021
audio_108.wav,4.311016879441763
audio_1179.wav,4.279478089080951
audio_377.wav,4.4210171014799196
audio_390.wav,4.334845062136633
audio_692.wav,4.29477963460534
audio_508.wav,4.312438593782397
audio_357.wav,4.34829951429868
audio_273.wav,4.2218948215466705
audio_1180.wav,4.232145665063086
audio_668.wav,4.244269224478696
